rel_path,subject,scenario,timestamp,mat_format,size_mb,fs_radar,fs_ecg,fs_icg,fs_z0,fs_bp,n_radar,n_ecg,duration_s,has_radar,missing_channels,dur_ecg1_s,dur_icg_s,dur_z0_s,dur_bp_s,n_samples_128hz,n_windows_nooverlap,n_windows_overlap50,iq_xc,iq_yc,iq_a,iq_b,iq_theta_rad,iq_gain_imbalance,iq_residual,I_min,I_max,I_mean,I_std,I_p01,I_p99,I_n_nan,I_n_inf,I_pct_clip,I_max_flat_run,Q_min,Q_max,Q_mean,Q_std,Q_p01,Q_p99,Q_n_nan,Q_n_inf,Q_pct_clip,Q_max_flat_run,phi_min,phi_max,phi_mean,phi_std,phi_p01,phi_p99,phi_n_nan,phi_n_inf,phi_pct_clip,phi_max_flat_run,dy_min,dy_max,dy_mean,dy_std,dy_p01,dy_p99,dy_n_nan,dy_n_inf,dy_pct_clip,dy_max_flat_run,vel_min,vel_max,vel_mean,vel_std,vel_p01,vel_p99,vel_n_nan,vel_n_inf,vel_pct_clip,vel_max_flat_run,acc_min,acc_max,acc_mean,acc_std,acc_p01,acc_p99,acc_n_nan,acc_n_inf,acc_pct_clip,acc_max_flat_run,amp_min,amp_max,amp_mean,amp_std,amp_p01,amp_p99,amp_n_nan,amp_n_inf,amp_pct_clip,amp_max_flat_run,cardiac_min,cardiac_max,cardiac_mean,cardiac_std,cardiac_p01,cardiac_p99,cardiac_n_nan,cardiac_n_inf,cardiac_pct_clip,cardiac_max_flat_run,displacement_range_mm,phase_wraps,ecg1_min,ecg1_max,ecg1_mean,ecg1_std,ecg1_p01,ecg1_p99,ecg1_n_nan,ecg1_n_inf,ecg1_pct_clip,ecg1_max_flat_run,ecg2_min,ecg2_max,ecg2_mean,ecg2_std,ecg2_p01,ecg2_p99,ecg2_n_nan,ecg2_n_inf,ecg2_pct_clip,ecg2_max_flat_run,icg_min,icg_max,icg_mean,icg_std,icg_p01,icg_p99,icg_n_nan,icg_n_inf,icg_pct_clip,icg_max_flat_run,z0_min,z0_max,z0_mean,z0_std,z0_p01,z0_p99,z0_n_nan,z0_n_inf,z0_pct_clip,z0_max_flat_run,bp_min,bp_max,bp_mean,bp_std,bp_p01,bp_p99,bp_n_nan,bp_n_inf,bp_pct_clip,bp_max_flat_run,intervention_min,intervention_max,intervention_mean,intervention_std,intervention_p01,intervention_p99,intervention_n_nan,intervention_n_inf,intervention_pct_clip,intervention_max_flat_run,ecg1_n_rpeaks,ecg1_mean_hr,ecg1_sd_hr,ecg1_rmssd_ms,ecg1_pct_flat,ecg1_median_rr_ms,ecg1_hr_plausible,ecg2_mean_hr,ecg2_n_rpeaks,sync_lag_s,sync_xcorr,beat_coupling,quality_flags,n_flags,census_seconds,scenario_canon,exclude_reason,keep
datasets_subject_01_to_10_scidata/GDN0004/GDN0004_3_Apnea.mat,GDN0004,Apnea,2018-02-09_16-56-26,v5,9.74,2000.0,2000.0,1000.0,100.0,200.0,293800,293800,146.9,True,,146.9,146.9,146.9,146.9,18803,18,35,377.2394883074536,354.239567149661,1446.1290346621763,1229.133299609606,-0.3301878086034113,1.1765436955629565,0.2731082335884456,-1251.0323524475098,2047.900676727295,348.89659164063863,834.4572493428135,-1144.5293760299685,1848.793067932129,0,0,0.0006807351940095,2,-1581.5815925598145,1700.1686096191406,126.78777982784504,886.4319319565061,-1393.2941722869873,1667.0160675048828,0,0,0.0006807351940095,2,-2.038572353084257,14.477093573867366,2.057076538876771,3.7874931228801207,-1.8232268313791495,12.97861203408594,0,0,0.0006807351940095,0,-2.0264025684672573,14.390668821560896,2.044796288739493,3.764882703645265,-1.812342607519128,12.901132854677142,0,0,0.0006807351940095,0,-23.652548137297565,25.889006103435747,0.0068772745640121,3.3674158448371827,-8.25440799180803,9.235999268713188,0,0,0.0006807351940095,0,-14511.471656163709,17977.56787610709,0.0017290562333654,1725.8352406356482,-4412.288980723831,4424.015408358252,0,0,0.0006807351940095,0,452.4103194648828,1762.181066828657,1158.182852666588,375.0905900739209,542.4567055967381,1633.6436589896275,0,0,0.0006807351940095,0,-0.4507198760857428,0.6690420757483663,-0.0003366719486954,0.1102873543747213,-0.269758826147368,0.2717429503693211,0,0,0.0006807351940095,0,16.417071390028156,2.6285498707287407,-0.2652260306958798,0.2203450124228188,0.0039545355394596,0.0517811248034467,-0.1319947121564496,0.1334022768428641,0,0,0.0006807351940095,0,-3.012237576990517,4.577147392249253,-0.0521031288281318,1.117556826001233,-2.323886295427428,2.7030158501878327,0,0,0.0006807351940095,0,-2.226240212875414,3.525216002177621,-0.0101809304974058,0.9470078084577892,-1.6581945856416045,2.57345465412194,0,0,0.001361470388019,0,41.10285466786549,43.49289223524664,41.82772748881949,0.496332744739753,41.17999564581521,43.24537454844268,0,0,0.0136147038801906,0,79.26079612782776,136.66056003441426,102.15218470114488,11.78821398202068,82.49281558519318,131.73339810337671,0,0,0.0068073519400953,0,0.0406848906185824,3.50374044088928,1.4069273468626546,1.665438056158026,0.0481462965771481,3.4521220643540547,0,0,0.0006807351940095,0,184,75.11753945124714,2.9624721536871075,15.673172992357088,0.1072161579855615,800.5,True,75.11957729738842,184,1.519,0.0389292556573047,1.0219338394592237,large_sync_lag;weak_radar_ecg_coupling,2,1.05,Apnea,,True
datasets_subject_01_to_10_scidata/GDN0005/GDN0005_3_Apnea.mat,GDN0005,Apnea,2018-02-16_10-38-58,v5,10.04,2000.0,2000.0,1000.0,100.0,200.0,301700,301700,150.85,True,,150.85,150.85,150.85,150.85,19309,18,36,637.3369129541397,1151.057004494527,2366.0521258574327,1827.2598220490083,0.1815188611982026,1.2948635422871864,0.5054946693457714,-2976.682662963867,3706.964492797852,1064.786955217356,1177.622332083161,-1812.8645324707031,3405.3613948822035,0,0,0.0006629101756711,2,-2163.1503105163574,3919.86894607544,571.8790542348395,1029.1540461986451,-1366.8970203399658,3178.25761318207,0,0,0.0006629101756711,2,-20.61169000596598,10.69586546250356,-3.69509648380151,9.448842976379876,-20.26108175994903,10.002219027583378,0,0,0.0006629101756711,0,-20.48864319451213,10.63201372882624,-3.673037650187455,9.39243566577919,-20.14012799504932,9.94250819560158,0,0,0.0006629101756711,0,-237.04119533645763,591.1188560124638,-0.1226804466009437,6.101750811156159,-13.033100894614222,12.56687546709886,0,0,0.0006629101756711,0,-337115.2261025181,250776.74436607468,0.0915164741222733,3002.8076878365687,-6303.702690085857,6364.265176295479,0,0,0.0006629101756711,0,4.180252019929037,4257.492874095417,1344.9975526228434,798.081444005929,145.79833241588568,3247.211334893765,0,0,0.0006629101756711,0,-1.3490765114920933,1.378591690524622,-2.091556345446778e-05,0.1988114595083621,-0.7312156995934189,0.6940492597142168,0,0,0.0006629101756711,0,31.120656923338373,4.982752208930626,-0.2355694841846592,0.3314467201162149,0.0066577117461297,0.0589467943602043,-0.1207493304156119,0.1834314646510584,0,0,0.0006629101756711,0,-0.3882825732784039,1.3031439520127093,-0.0096334060228712,0.19010904570512,-0.268272426905236,0.86710513126515,0,0,0.0006629101756711,0,-6.893170020483965,5.735486375381631,-0.0069812536445975,0.7903584139223322,-1.6678494045567434,2.2773366818417915,63,0,0.0013263742895607,0,40.1578077774439,43.5651291631411,41.976969806123854,0.5784108877744848,40.37173995717141,43.32469457136939,0,0,0.0132582035134239,0,105.74113156189672,153.7471776203392,123.06932564690436,9.35517141241314,107.33893208235902,146.99826500516025,0,0,0.0066291017567119,0,0.0253551310362978,3.477651920382136,2.70443334180162,1.4067292160058904,0.0481503635592497,3.452396163487138,0,0,0.0006629101756711,0,165,66.30989563274203,5.774986634498678,40.88673941662137,0.084852783734782,911.0,True,66.30186071564651,165,1.395,0.0597439074383896,1.1688086298212133,large_sync_lag;weak_radar_ecg_coupling,2,1.04,Apnea,,True
datasets_subject_01_to_10_scidata/GDN0007/GDN0007_3_Apnea.mat,GDN0007,Apnea,2018-02-19_10-00-10,v5,12.36,2000.0,2000.0,1000.0,100.0,200.0,372500,372500,186.25,True,,186.25,186.25,186.26,186.25,23840,23,45,1723.0224873646475,791.6818209285707,1625.7634815465358,1252.4493240011593,0.1723871465358173,1.29806727537108,0.3401463478917619,-673.0585098266602,3882.26842880249,1447.234550782018,905.1946190537838,-242.11960315704343,3422.478022575379,0,0,0.0005369127516778,2,-1287.9204750061035,3014.836311340332,1121.4554996221657,793.9289652178127,-791.3794279098508,2442.648625373841,0,0,0.0005369127516778,2,-1.7455812213960065,15.291052300062614,4.565081463621033,3.5578762646328315,0.6898853856542353,13.98962519788212,0,0,0.0005369127516778,0,-1.735160523075572,15.199768410738056,4.537829029785524,3.536636602587474,0.6857669365145097,13.906110514052918,0,0,0.0005369127516778,0,-1321.0514783534038,2811.924765966814,0.0191041521496264,12.158726250673244,-17.540809040551032,17.56214830289915,0,0,0.0005369127516778,0,-1134942.81794212,1347343.6395685126,-0.0625139555542419,7701.116940482748,-10965.250429295796,10921.527516467271,0,0,0.0005369127516778,0,25.90231441602016,2680.016440579258,1103.8649063750097,480.8146926305839,134.64052528990817,2327.5765085176613,0,0,0.0005369127516778,0,-2.122409290027768,1.45814640088318,0.0001002884291212,0.1391324230196262,-0.4032530519337591,0.385864904162512,0,0,0.0005369127516778,0,16.934928933813627,2.711464438585223,-0.1893694214411959,0.3061830801970754,0.0044040504738244,0.0655220898470738,-0.1017329311912108,0.2255106588022514,0,0,0.0005369127516778,0,-0.4738999670111568,1.3160487890731405,-0.0144477629719414,0.2173545778795339,-0.2629914666340529,0.9104096478015758,0,0,0.0005369127516778,0,-2.36734223325701,2.713857657961622,-0.0112936620152919,0.7203521057252913,-1.4232318476587418,1.974186271039401,0,0,0.0010738255033557,0,26.197523397816056,28.46184192588357,26.6800141208984,0.3935595273413128,26.25881703889251,27.984184407841934,0,0,0.0107376785139052,2,53.967733445351485,89.35948246508393,68.23637259567003,6.591514440459334,55.880963288775554,84.46769346336734,0,0,0.0053691275167785,0,0.0372087034603141,3.4953157230467995,2.4786382998457164,1.5363720976090898,0.0485150230163788,3.4531613035655107,0,0,0.0005369127516778,0,354,88.7072820243729,28.232554992674533,216.48695790087788,0.1814769972536839,704.0,True,59.60576282379425,181,-0.8215,0.0417657019886856,0.6785641655302351,weak_radar_ecg_coupling,1,1.21,Apnea,,True
datasets_subject_01_to_10_scidata/GDN0008/GDN0008_3_Apnea.mat,GDN0008,Apnea,2018-02-19_12-21-44,v5,7.03,2000.0,2000.0,1000.0,100.0,200.0,213750,213750,106.88,True,,106.88,106.88,106.88,106.88,13680,13,25,2247.1831044206583,589.4245356003088,2186.2758603989755,1862.3492523314085,1.4213383625643146,1.173934404442161,0.2920624314473149,-1884.80806350708,3999.999523162842,2756.858922248974,1147.3990040846973,-1.648044586181593,3999.999523162842,0,0,15.910175438596491,21651,-2046.888828277588,3859.917163848877,72.97763051038596,1196.5416812509,-1615.5231142044067,2803.372535705571,0,0,0.0009356725146198,2,0.1410060321424059,24.641498302610746,17.242705668294995,8.337421563698648,0.3988166618709925,24.376041047020628,0,0,0.0009356725146198,2,0.1401642601845577,24.494394508855645,17.1397708797014,8.287649170514843,0.3964358227169159,24.230521968971438,0,0,0.0009356725146198,2,-767.4168184404034,646.7990688799482,-0.012193152477538,10.557158030065926,-21.084235910590017,20.87759638123081,0,0,0.0009356725146198,0,-435093.5220265897,687849.2890704514,-1.4917958154256457,6761.366483873876,-12882.972383475882,12820.786850748793,0,0,0.0009356725146198,0,101.8678066877764,5048.157260493929,1565.8872108526327,544.273563967098,326.1740968313665,3360.0092947445223,0,0,0.0009356725146198,2,-1.4592206887858623,1.1763310370637472,3.4330168570895264e-05,0.161105345889315,-0.4983570405357439,0.5088040648281585,0,0,0.0009356725146198,0,24.354230248671087,3.89937445302981,-0.587379226021572,0.58579586816076,0.0109598756845473,0.1440102814426022,-0.2531287293187216,0.2958086339117871,0,0,0.0009356725146198,0,-0.9079283924479696,3.187147986834,0.0247869616896123,0.3508366634478054,-0.4964529886662464,1.668142829762843,0,0,0.0009356725146198,0,-2.2310560824942733,2.846778929300931,-0.0136630853607669,0.5324056396049793,-1.5649381115393324,1.7340809498065268,0,0,0.0018713450292397,0,21.66181267808681,25.390916251656247,24.335662629076023,1.3068700354659608,21.717276879795183,25.349978270152494,0,0,0.0187125748502994,0,53.164793619247206,124.72621808728904,80.79500720802051,11.340401681395177,58.56173514790085,111.36130073011468,0,0,0.0093567251461988,0,0.0228300367912763,3.455255443603459,1.2825162911845394,1.6349862898469756,0.0481670285032502,3.451893098434093,0,0,0.0009356725146198,0,120,68.82406612365577,9.97090058663958,98.53149500781248,0.0261989529775577,841.5,True,68.82179109512481,120,-1.7515,0.0638791967168105,1.5307356589692984,iq_clipping;large_sync_lag,2,0.8,Apnea,,True
datasets_subject_01_to_10_scidata/GDN0009/GDN0009_3_Apnea.mat,GDN0009,Apnea,2018-02-19_15-28-37,v5,15.17,2000.0,2000.0,1000.0,100.0,200.0,454800,454800,227.4,True,,227.4,227.4,227.4,227.4,29107,28,55,703.3913841234681,495.0025557796199,2539.977317419612,2354.730684658788,0.3166584002751289,1.0786699871742094,0.163317148683896,-2529.252052307129,3878.3016204833984,-60.30663260474159,1228.0973117652752,-2069.831166267395,3417.8967809677133,0,0,0.0004397537379067,2,-2558.002471923828,3736.494541168213,-211.28843913082503,1744.3935074018889,-2103.665900230408,3454.715304374696,0,0,0.0004397537379067,2,-10.59716806542514,12.794342268164378,2.3287995349981423,6.075332289287919,-5.526926656845298,10.667672230509671,0,0,0.0004397537379067,0,-10.533905531372197,12.717963134755564,2.3148971641972143,6.039064022760375,-5.493932239499256,10.603988803618476,0,0,0.0004397537379067,0,-46.90555822525812,98.27493477058216,-0.0043560906278336,3.002609778228812,-7.989410330014782,7.842899536418683,0,0,0.0004397537379067,0,-54051.77348295588,46784.19839052134,-0.0380554937533039,1083.2187361833678,-2590.3945380445043,2585.4267137394218,0,0,0.0004397537379067,0,9.558142488077326,4411.753094844309,2018.8269845252244,689.5428357859626,777.6754842597654,4084.65878742048,0,0,0.0004397537379067,0,-1.4941480327028545,1.768804335826102,-4.287632269157118e-06,0.1239364858156525,-0.3229333402262078,0.3603292799495302,0,0,0.0004397537379067,0,23.251868666127763,3.722874495975921,-0.299950245276066,0.691606688703046,0.0066827888176894,0.0840866601830374,-0.1506374241312499,0.3135188942367629,41,0,0.0004397933850676,2,-1.03382674072212,2.564929450797193,-0.0152235630643369,0.2577589804279268,-0.5592501565604246,1.0718416799823507,45,0,0.0004397972534661,2,-8.518265901661005,9.691107218250249,-0.0107634652777696,0.5880583246118243,-1.2567394968549337,1.8272475624996871,0,0,0.0008795074758135,2,9.713078576176274,19.981638849772008,18.03441454714372,1.4377874165982008,16.27548100439143,19.94165432598628,0,0,0.0087950747581354,0,40.44146073200377,141.0303081650885,88.91514038680181,14.42080564281027,67.10999595108783,130.9452420781558,0,0,0.0043975373790677,0,0.0254883816150892,3.5296166374243176,1.9719235040381808,1.685331669652859,0.0479688909213807,3.4521469921155483,41,0,0.0004397933850676,2,148,59.87292915527618,3.563485665827541,63.54882024667748,0.0609060266183522,1000.25,True,61.24972918767912,231,-1.9995,0.0716826062295501,1.3913705730575758,large_sync_lag,1,1.49,Apnea,,True
datasets_subject_01_to_10_scidata/GDN0010/GDN0010_3_Apnea.mat,GDN0010,Apnea,2018-02-20_10-17-08,v5,17.68,2000.0,2000.0,1000.0,100.0,200.0,529650,529650,264.82,True,,264.82,264.83,264.82,264.83,33898,33,65,643.229119091562,924.8587768434102,1746.2829804153716,1644.218821128697,1.2688342202598166,1.0620745596480956,0.1860676514225377,-2442.089080810547,3453.36389541626,128.4462904599259,1093.586809243887,-1296.156530380249,2285.5203676223755,0,0,0.0003776078542433,2,-1992.3787117004397,3830.5697441101074,1345.3110520796702,982.5852860087994,-890.8356046676636,2747.8660297393803,0,0,0.0003776078542433,2,-4.038883152605148,14.960272535675896,3.221596713794081,3.696731512077522,-3.047427024911052,12.462822123279048,0,0,0.0003776078542433,0,-4.014771995605461,14.870963321658865,3.2023645594531307,3.6746629177395302,-3.029234621549413,12.38842208507053,0,0,0.0003776078542433,0,-18.765616983906284,16.817878355800985,0.0005122177836334,2.906294626445156,-7.291879972448002,7.357950511767336,0,0,0.0003776078542433,0,-9352.299421936914,9594.2524672031,-0.0117619944115502,1583.7135430116443,-3934.548906462385,3939.068782921619,0,0,0.0003776078542433,0,476.7922102044432,3357.5313249557094,1396.2583195264372,460.2919277876039,648.7756687785488,2675.46385424347,0,0,0.0003776078542433,0,-0.5173827104726078,0.5151303280246803,-1.5338914900635538e-05,0.0659328882306477,-0.1736311570956812,0.1710722068775144,0,0,0.0003776078542433,0,18.885735317264327,3.023809542362429,-0.3869193839676439,0.3490402426336398,0.0080701347351795,0.0720046034075302,-0.1360913987142915,0.2256832707503648,0,0,0.0003776078542433,0,-0.5774680245567358,2.276790807030525,-0.0090934430953356,0.2888580841105949,-0.3675776192854846,1.1928949562405942,0,0,0.0003776078542433,0,-2.2672620774189856,3.103288987012184,-0.0119293841877787,0.6739441571544034,-1.4140907380215484,2.029252131103684,0,0,0.0007552128567436,0,23.87661005453826,27.334176745575945,25.447862039889763,1.0031328342966288,24.08519597140843,27.240684277975635,0,0,0.0075522996752511,0,67.64536618238321,123.40498201383184,90.34930809339308,11.546663521269435,70.3784574236535,117.84993242083466,0,0,0.0037760072499339,0,0.0249240591132067,3.470393315555169,2.021398361650005,1.6787913800620695,0.0480891917803126,3.453609296054671,0,0,0.0003776078542433,0,227,52.26114449924499,6.406510536164041,75.47284723423952,0.1215899586329814,1190.0,True,52.283881735127856,228,1.9995,0.031744274318121,0.8580604779523301,large_sync_lag;weak_radar_ecg_coupling,2,1.46,Apnea,,True
datasets_subject_11_to_20_scidata/GDN0011/GDN0011_3_Apnea.mat,GDN0011,Apnea,2018-02-20_12-22-14,v5,13.78,2000.0,2000.0,1000.0,100.0,200.0,409750,409750,204.88,True,,204.88,204.88,204.88,204.88,26224,25,50,434.2220860354112,856.6065189678731,3289.7485101212374,2737.7550026602053,1.1492088416241826,1.2016226824258105,0.1628273628686992,-3103.4789085388184,3999.999523162842,54.55517673666991,1901.3243387681089,-2559.285659790039,3507.611646652223,0,0,0.0217205613178767,57,-3219.444751739502,3994.7705268859854,-613.018982567825,1679.0295640139177,-2767.61736869812,3704.9096822738647,0,0,0.0004881025015253,2,0.4690269046433016,17.83129162821374,7.897382880037609,6.542373583513474,0.8341746248896016,17.55968979144269,0,0,0.0004881025015253,0,0.4662269272961884,17.72484312358747,7.850237411522535,6.503317193253473,0.8291948038386027,17.454862684188004,0,0,0.0004881025015253,0,-25.924333653878307,20.87083500506833,0.0027062366597654,2.971845553685218,-7.361296950766409,8.822023659125119,0,0,0.0004881025015253,0,-9358.96433569584,9993.10670585955,0.0653476932831362,1194.4929284275352,-3411.5327616981194,3353.975395463681,0,0,0.0004881025015253,0,230.041527900106,5633.719474917927,2385.6375271040306,861.9211723224574,513.436344726413,4579.2125412551695,0,0,0.0004881025015253,0,-1.2035347034057935,0.917805543571622,-7.459493180400727e-05,0.129896160772807,-0.3279714194948802,0.3320704066893809,0,0,0.0004881025015253,0,17.258616196291282,2.763290254026276,-0.4841274721561359,0.4503858236602744,0.0091167043996154,0.0780925996451279,-0.1198979048710793,0.2285570906055214,0,0,0.0004881025015253,0,-1.119830928121436,3.335155616326533,0.0061764697667761,0.552683819332759,-0.7953030822745467,1.7039360736326656,0,0,0.0004881025015253,0,-3.036704181628437,3.445955829512655,-0.011320976172303,0.7712388866929717,-1.7300509014001235,2.1293704448512685,0,0,0.0009762002381928,2,28.355465569462325,31.31435041002845,29.7261819140238,1.0348488678948198,28.53774738782073,31.257685949049037,0,0,0.0097618117922686,0,80.04532782084894,151.10927178329507,106.38471946663502,12.671666408615405,84.57120868772125,140.31336427309114,0,0,0.0048809058961343,0,0.0255827633333319,3.4771368460078285,1.7872647059534232,1.699843407387353,0.0475450249190917,3.4522069530768884,0,0,0.0004881025015253,0,174,68.7023758595257,12.461033918586375,141.3985460199929,0.0529592506632108,915.75,True,67.91174024378579,226,0.2635,-0.0026680860973548,1.0793191160978726,weak_radar_ecg_coupling,1,1.31,Apnea,,True
datasets_subject_11_to_20_scidata/GDN0012/GDN0012_3_Apnea.mat,GDN0012,Apnea,2018-02-20_15-15-52,v5,26.83,2000.0,2000.0,1000.0,100.0,200.0,803600,803600,401.8,True,,401.8,401.8,401.79,401.81,51430,50,99,118.3658513455593,668.3803367192459,1829.8440620939032,1712.5416490726643,1.1573998737307454,1.068496093560561,0.1510088475042533,-1990.002155303955,2741.7984008789062,5.07739307691708,1309.5629340462351,-1689.5179891586304,2158.545203208924,0,0,0.0002488800398208,2,-1482.922077178955,3128.286361694336,-49.82473919141227,862.1049099837747,-1325.0957822799685,2399.3107128143315,0,0,0.0002488800398208,2,-0.2437975906477215,17.831186792022915,5.998489387729395,5.495897688202152,1.546642921503553,17.47781338972539,0,0,0.0002488800398208,0,-0.2423421779105491,17.724738913243385,5.962679854766001,5.463088506305177,1.537409836788346,17.373475064815178,0,0,0.0002488800398208,0,-18.878183122858445,17.92297806065926,-0.0052517813145848,2.7899774347876183,-6.736780775034407,6.842400158143694,0,0,0.0002488800398208,0,-10921.049890368597,10364.123312156064,-0.0018444745059239,1426.9525437254504,-3586.248607894817,3577.6075463619154,0,0,0.0002488800398208,0,119.33004548810422,3353.2845975339733,1512.2553002298362,413.8403810319718,811.4446541562421,2642.680666238167,0,0,0.0002488800398208,0,-0.550571312210322,0.5988597767982995,-3.820695922627753e-05,0.0952887793781902,-0.2040795178903382,0.2002562973691866,0,0,0.0002488800398208,0,17.967081091153933,2.876723110810842,-2.497729456573897,2.041363897879663,0.0043943782825985,0.699917584356037,-2.0931738385171696,1.4852774939271842,0,0,0.0002488800398208,2,-3.668923749424792,4.681860026195926,-0.0093225678020513,1.020395041609255,-2.9131686884926817,2.414448777610363,0,0,0.0002488800398208,2,-1.7239767484585913,2.251908626368308,-0.0111409985243334,0.5071200413194815,-0.9834736361564764,1.4421699644707675,0,0,0.0004977600796416,0,21.13848818785155,23.35013541007505,21.988175740302715,0.6211755733002317,21.18974965812007,23.27824902452276,0,0,0.0049777246820478,0,41.92621589054912,106.32740113391012,63.992160846215086,10.691297370120129,46.74020934074641,92.4232459065006,0,0,0.0024887694279563,2,0.0211797581663885,3.4876504598230302,2.5357446232977936,1.5071748427546818,0.0474434347083902,3.452931689957687,0,0,0.0002488800398208,2,447,67.112879801837,4.755523066327391,89.00699694753204,0.1917623093109872,894.0,True,67.41238519328722,449,1.395,0.0193400760244718,2.03206981161811,large_sync_lag,1,1.99,Apnea,,True
datasets_subject_11_to_20_scidata/GDN0013/GDN0013_3_Apnea.mat,GDN0013,Apnea,2018-02-21_12-22-40,v5,7.32,2000.0,2000.0,1000.0,100.0,200.0,217800,217800,108.9,True,,108.9,108.9,108.9,108.9,13939,13,26,113.56603840520958,500.1878857581394,2414.5323229899905,2045.4011952589328,1.5054089537242104,1.1804688139357074,0.313977671669215,-2421.626567840576,2929.917812347412,84.55284526306517,1408.8528407296394,-2266.9935274124146,2547.098727226258,0,0,0.0009182736455463,2,-2192.136764526367,3457.6525688171387,480.144638925435,1468.9189215227602,-2058.3348512649536,3079.650220870972,0,0,0.0009182736455463,2,-2.61584555367144,11.495622581422587,3.9979877025376815,4.400363186888054,-1.7172087910644875,10.964307300906723,0,0,0.0009182736455463,0,-2.600229587462856,11.426996490892822,3.974120681498333,4.374094081383909,-1.7069574693009717,10.898853034284912,0,0,0.0009182736455463,0,-103.13142876675217,62.26744184171798,0.0213999822662481,4.079419968776495,-11.244383337665976,10.899681214866744,0,0,0.0009182736455463,0,-37738.102471961975,26596.24480691769,-0.0624520477185765,1553.736340457737,-4381.637829069562,4399.755606433731,0,0,0.0009182736455463,0,85.14753599900803,3069.6876609343494,1932.6210342128013,638.4082259477933,431.480837998286,2927.673348573663,0,0,0.0009182736455463,0,-1.2374079050549998,2.0119059281021188,0.0001734028313252,0.1649593621545827,-0.5236009818121814,0.5333796084792618,0,0,0.0009182736455463,0,14.027226078355678,2.245909907983984,-0.1797266338562007,0.1882108628560952,0.0101787455837951,0.0444366929631661,-0.0900402889386479,0.1182108405616925,0,0,0.0009182736455463,0,-0.939165371892114,1.148694764803658,-0.0362314403286612,0.2329783064752884,-0.6609545178540916,0.5843872739004573,0,0,0.0009182736455463,0,-2.862881721877727,2.728832133870182,-0.0177122044935679,0.7279274846990196,-1.9398890906411868,1.861436935170307,0,0,0.0018365472910927,0,23.7097726338138,26.70490629961796,25.169326386689036,1.0199946486500688,23.72516462263359,26.36753249045347,0,0,0.0183654729109274,0,69.83090111984187,115.5960165575393,90.51499392912766,9.163602136941972,74.06725174721244,111.31101198993686,0,0,0.0091827364554637,0,0.0277116417427077,3.4892867622566905,1.3383659947043465,1.6499356905871494,0.0478638068663421,3.4522450460878003,0,0,0.0009182736455463,0,124,68.5567371488332,5.113412075871252,111.77254787744796,0.027089196920096,884.5,True,68.87499200041324,125,1.5035,0.0464556639158226,1.103987852813611,large_sync_lag;weak_radar_ecg_coupling,2,0.78,Apnea,,True
datasets_subject_11_to_20_scidata/GDN0014/GDN0014_3_Apnea.mat,GDN0014,Apnea,2018-02-21_15-24-55,v5,26.24,2000.0,2000.0,1000.0,100.0,200.0,788400,788400,394.2,True,,394.2,394.2,394.2,394.2,50458,49,97,504.42368959591545,1042.771165787353,1662.6117690578678,1206.376420741426,0.0248072743848895,1.3781865597439682,0.1559100979966579,-1342.8301811218262,2358.896255493164,1163.2610712143323,960.3031005764442,-1020.3366899490356,2272.315516471863,0,0,0.0002536783358701,2,-819.025993347168,2506.641864776612,593.194701527654,702.5313043809148,-288.724045753479,2389.000144004822,0,0,0.0002536783358701,2,-2.465716555034417,10.34857857543695,1.007061230374453,3.609673091170452,-2.108585399110087,10.266497683373426,0,0,0.0002536783358701,0,-2.450996822690387,10.286800060602962,1.001049318042155,3.588124214579996,-2.095997653517001,10.205209171641892,0,0,0.0002536783358701,0,-26.725206430920952,25.751933683349662,-0.0007432775343651,3.078631442031789,-8.130370482238323,7.975112098551185,0,0,0.0002536783358701,0,-15184.721364229328,21012.954345450144,0.0732795255495802,1892.731153251783,-5001.792074367456,5010.826404268193,0,0,0.0002536783358701,0,71.95340931503097,2585.578056331929,1077.3956896994043,504.9265356752682,425.75355229210754,2245.671626655666,0,0,0.0002536783358701,0,-0.6239191464694092,0.4424603839926264,4.497047479539921e-05,0.0571975544758928,-0.1370456955894211,0.1458153949942968,0,0,0.0002536783358701,0,12.737796883293347,2.039458412252922,-0.7365491699879156,1.6776810296165934,0.0087339685164809,0.4812115643998466,-0.5707115405448752,1.2067783221938682,0,0,0.0002536783358701,2,-1.0541620694017544,2.9767442299818203,-0.0107714236246859,0.5448534393901955,-0.7872588062231732,1.5340686249549342,0,0,0.0002536783358701,2,-9.473114401139629,7.318381140803622,-0.0832420021306005,0.7433818829595736,-1.7702140923920382,2.4176270449012414,332,0,0.0005077843338377,0,35.71514707100482,40.175300452042336,37.28494424923216,0.8860152615968943,35.85223324407865,39.29803214252851,0,0,0.0050735667174023,0,30.881838806570997,101.32389521401652,59.9112871450899,12.503506014245728,37.19571699973984,90.6816333623355,0,0,0.0025367833587011,0,0.030426727559912,3.479062495426864,2.9668422260375698,1.1862409811965822,0.0477667861702112,3.452050779642002,0,0,0.0002536783358701,2,487,81.51470738718771,4.65431454705813,56.76301558021152,0.0347539760958601,735.5,True,81.08988082837055,531,-1.5035,0.0332900025302817,1.0163420848398217,large_sync_lag;weak_radar_ecg_coupling,2,2.02,Apnea,,True
